name,label,kind
pc7_8710::Pathway,Viral Messenger RNA Synthesis,Pathway
pc7_8711::Pathway,Viral RNP Complexes in the Host Cell Nucleus,Pathway
pc7_8712::Pathway,Viral mRNA Translation,Pathway
pc7_8715::Pathway,Visual signal transduction: Cones,Pathway
pc7_8716::Pathway,Visual signal transduction: Rods,Pathway
pc7_8720::Pathway,Vitamin B1 (thiamin) metabolism,Pathway
pc7_8721::Pathway,Vitamin B2 (riboflavin) metabolism,Pathway
pc7_8722::Pathway,Vitamin B5 (pantothenate) metabolism,Pathway
pc7_8725::Pathway,Vitamin C (ascorbate) metabolism,Pathway
pc7_8726::Pathway,Vitamin D (calciferol) metabolism,Pathway
pc7_8761::Pathway,Vitamins,Pathway
pc7_8762::Pathway,Vitamins B6 activation to pyridoxal phosphate,Pathway
pc7_8763::Pathway,Voltage gated Potassium channels,Pathway
pc7_8764::Pathway,Vpr-mediated induction of apoptosis by mitochondrial outer membrane permeabilization,Pathway
pc7_8765::Pathway,Vpr-mediated nuclear import of PICs,Pathway
pc7_8766::Pathway,Vpu mediated degradation of CD4,Pathway
pc7_8771::Pathway,WNT ligand biogenesis and trafficking,Pathway
pc7_8773::Pathway,WNT mediated activation of DVL,Pathway
pc7_8775::Pathway,"WNT5A-dependent internalization of FZD2, FZD5 and ROR2",Pathway
pc7_8776::Pathway,WNT5A-dependent internalization of FZD4,Pathway
pc7_8783::Pathway,Wnt signaling network,Pathway
pc7_8786::Pathway,XBP1(S) activates chaperone genes,Pathway
pc7_8790::Pathway,Xenobiotics,Pathway
pc7_8798::Pathway,YAP1- and WWTR1 (TAZ)-stimulated gene expression,Pathway
pc7_8803::Pathway,ZBP1(DAI) mediated induction of type I IFNs,Pathway
pc7_8833::Pathway,Zinc efflux and compartmentalization by the SLC30 family,Pathway
pc7_8834::Pathway,Zinc influx into cells by the SLC39 gene family,Pathway
pc7_8856::Pathway,Zinc transporters,Pathway
pc7_965::Pathway,A tetrasaccharide linker sequence is required for GAG synthesis,Pathway
pc7_966::Pathway,A third proteolytic cleavage releases NICD,Pathway
pc7_967::Pathway,ABC-family proteins mediated transport,Pathway
pc7_968::Pathway,ABCA transporters in lipid homeostasis,Pathway
pc7_983::Pathway,ADP signalling through P2Y purinoceptor 1,Pathway
pc7_984::Pathway,ADP signalling through P2Y purinoceptor 12,Pathway
wp100_r74146::Pathway,Glutathione metabolism,Pathway
wp106_r74147::Pathway,Alanine and aspartate metabolism,Pathway
wp107_r78489::Pathway,Translation Factors,Pathway
wp111_r82216::Pathway,Electron Transport Chain,Pathway
wp117_r82985::Pathway,"GPCRs, Other",Pathway
wp127_r78498::Pathway,IL-5 Signaling Pathway,Pathway
wp129_r72054::Pathway,Matrix Metalloproteinases,Pathway
wp12_r81176::Pathway,Osteoclast Signaling,Pathway
wp134_r82700::Pathway,Pentose Phosphate Pathway,Pathway
wp136_r80005::Pathway,"Phase I biotransformations, non P450",Pathway
wp138_r79958::Pathway,Androgen receptor signaling pathway,Pathway
wp1403_r79471::Pathway,AMPK Signaling,Pathway
wp1422_r79871::Pathway,Sphingolipid Metabolism,Pathway
wp1423_r79812::Pathway,Ganglio Sphingolipid Metabolism,Pathway
wp1424_r83526::Pathway,Globo Sphingolipid Metabolism,Pathway
wp1425_r74390::Pathway,BMP Signalling and Regulation,Pathway
wp1433_r83527::Pathway,NOD pathway,Pathway
wp1434_r78545::Pathway,Osteopontin Signaling,Pathway
wp143_r79783::Pathway,Fatty Acid Beta Oxidation,Pathway
wp1449_r81172::Pathway,Regulation of toll-like receptor signaling pathway,Pathway
wp1455_r68965::Pathway,Serotonin Transporter Activity,Pathway
wp1471_r82750::Pathway,TOR Signaling,Pathway
wp1528_r78581::Pathway,Physiological and Pathological Hypertrophy  of the Heart,Pathway
wp1530_r84694::Pathway,miRNA Regulation of DNA Damage Response,Pathway
wp1531_r82221::Pathway,Vitamin D Metabolism,Pathway
wp1533_r82707::Pathway,Vitamin B12 Metabolism,Pathway
wp1539_r79949::Pathway,Angiogenesis,Pathway
wp1544_r84696::Pathway,MicroRNAs in cardiomyocyte hypertrophy,Pathway
wp1545_r84697::Pathway,miRNAs involved in DNA damage response,Pathway
wp1559_r84698::Pathway,TFs Regulate miRNAs related to cardiac hypertrophy,Pathway
wp1584_r81779::Pathway,Type II diabetes mellitus,Pathway
wp1589_r82223::Pathway,Folate-Alcohol and Cancer Pathway,Pathway
wp1591_r84699::Pathway,Heart Development,Pathway
wp15_r82705::Pathway,Selenium Micronutrient Network,Pathway
wp1600_r70113::Pathway,Nicotine Metabolism,Pathway
wp1601_r84700::Pathway,Fluoropyrimidine Activity,Pathway
wp1602_r78486::Pathway,Nicotine Activity on Dopaminergic Neurons,Pathway
wp1603_r78574::Pathway,Nicotine Activity on Chromaffin Cells,Pathway
wp1604_r74317::Pathway,Codeine and Morphine Metabolism,Pathway
wp167_r82702::Pathway,Eicosanoid Synthesis,Pathway
wp170_r71083::Pathway,Nuclear Receptors,Pathway
wp1742_r71700::Pathway,TP53 Network,Pathway
wp176_r82704::Pathway,Folate Metabolism,Pathway
wp1772_r84701::Pathway,Apoptosis Modulation and Signaling,Pathway
wp179_r70629::Pathway,Cell Cycle,Pathway
wp183_r81161::Pathway,Proteasome Degradation,Pathway
wp185_r80036::Pathway,Integrin-mediated Cell Adhesion,Pathway
wp186_r68935::Pathway,Homologous recombination,Pathway
wp1941_r73548::Pathway,Peroxisomal beta-oxidation of tetracosanoyl-CoA,Pathway
wp1946_r79691::Pathway,Cori Cycle,Pathway
wp195_r79965::Pathway,IL-1 signaling pathway,Pathway
wp1971_r82939::Pathway,Integrated Cancer Pathway,Pathway
wp197_r81059::Pathway,Cholesterol Biosynthesis,Pathway
wp1981_r70955::Pathway,Thyroxine (Thyroid Hormone) Production,Pathway
wp1982_r79943::Pathway,SREBP signalling,Pathway
wp1984_r82941::Pathway,Integrated Breast Cancer Pathway,Pathway
wp1991_r82940::Pathway,SRF and miRs in Smooth Muscle Differentiation and Proliferation,Pathway
wp1992_r78296::Pathway,TarBasePathway,Pathway
wp1995_r69910::Pathway,Effects of Nitric Oxide,Pathway
wp2007_r69751::Pathway,Iron metabolism in placenta,Pathway
wp2011_r75253::Pathway,SREBF and miR33 in cholesterol and lipid homeostasis,Pathway
wp2012_r82900::Pathway,miRs in Muscle Cell Differentiation,Pathway
wp2018_r79959::Pathway,RANKL/RANK Signaling Pathway,Pathway
wp2029_r82903::Pathway,Cell Differentiation - Index,Pathway
wp2032_r79960::Pathway,TSH signaling pathway,Pathway
wp2034_r80016::Pathway,Leptin signaling pathway,Pathway
wp2035_r78536::Pathway,FSH signaling pathway,Pathway
wp2036_r84527::Pathway,TWEAK Signaling Pathway,Pathway
wp2059_r82906::Pathway,Alzheimers Disease,Pathway
wp205_r80223::Pathway,IL-7 Signaling Pathway,Pathway
wp2064_r79263::Pathway,Neural Crest Differentiation,Pathway
wp206_r68882::Pathway,Fatty Acid Omega Oxidation,Pathway
wp2112_r63216::Pathway,IL17 signaling pathway,Pathway
wp2113_r70107::Pathway,Type III interferon signaling,Pathway
wp2118_r71265::Pathway,Arrhythmogenic Right Ventricular Cardiomyopathy,Pathway
wp2197_r74852::Pathway,Endothelin Pathways,Pathway
wp2203_r78549::Pathway,TSLP Signaling Pathway,Pathway
wp2249_r84646::Pathway,Metastatic brain tumor,Pathway
wp2253_r74520::Pathway,Pilocytic astrocytoma,Pathway
wp2261_r81197::Pathway,Signaling Pathways in Glioblastoma,Pathway
wp2267_r78595::Pathway,Synaptic Vesicle Pathway,Pathway
wp2272_r78594::Pathway,Pathogenic Escherichia coli infection,Pathway
wp2276_r63194::Pathway,Glial Cell Differentiation,Pathway
wp2289_r78511::Pathway,Drug Induction of Bile Acid Pathway,Pathway
wp2290_r79988::Pathway,RalA downstream regulated genes,Pathway
wp2291_r68922::Pathway,Deregulation of Rab and Rab Effector Genes in Bladder Cancer,Pathway
wp229_r68389::Pathway,Irinotecan Pathway,Pathway
wp22_r79264::Pathway,IL-9 Signaling Pathway,Pathway
wp231_r81070::Pathway,TNF alpha Signaling Pathway,Pathway
wp2324_r78487::Pathway,AGE/RAGE pathway,Pathway
wp2328_r84648::Pathway,Allograft Rejection,Pathway
wp2332_r79525::Pathway,Interleukin-11 Signaling Pathway,Pathway
wp2333_r72015::Pathway,Trans-sulfuration pathway,Pathway
wp2338_r78504::Pathway,miRNA Biogenesis,Pathway
wp2355_r79973::Pathway,Corticotropin-releasing hormone,Pathway
wp2359_r72121::Pathway,Parkin-Ubiquitin Proteasomal System pathway,Pathway
wp2361_r84551::Pathway,Gastric Cancer Network 1,Pathway
wp2363_r84552::Pathway,Gastric Cancer Network 2,Pathway
wp2366_r73980::Pathway,Butyrate-induced histone acetylation,Pathway
wp2369_r83012::Pathway,Histone Modifications,Pathway
wp236_r80209::Pathway,Adipogenesis,Pathway
wp2371_r84649::Pathway,Parkinsons Disease Pathway,Pathway
wp2374_r73668::Pathway,Oncostatin M Signaling Pathway,Pathway
wp2377_r80437::Pathway,Integrated Pancreatic Cancer Pathway,Pathway
wp237_r78497::Pathway,Glucocorticoid & Mineralcorticoid Metabolism,Pathway
wp2380_r79953::Pathway,BDNF signaling pathway,Pathway
wp23_r79985::Pathway,B Cell Receptor Signaling Pathway,Pathway
wp2406_r73324::Pathway,Cardiac Progenitor Differentiation,Pathway
wp241_r83818::Pathway,One Carbon Metabolism,Pathway
wp2431_r84650::Pathway,Spinal Cord Injury,Pathway
wp2435_r80008::Pathway,Quercetin and Nf-kB/ AP-1 Induced Cell Apoptosis,Pathway
wp2436_r71387::Pathway,Dopamine metabolism,Pathway
wp2446_r84651::Pathway,Retinoblastoma (RB) in Cancer,Pathway
wp2447_r84415::Pathway,Amyotrophic lateral sclerosis (ALS),Pathway
wp244_r78506::Pathway,Alpha 6 Beta 4 signaling pathway,Pathway
wp2453_r80143::Pathway,TCA Cycle and PDHc,Pathway
wp247_r74422::Pathway,Small Ligand GPCRs,Pathway
wp2485_r70025::Pathway,NAD Biosynthesis II (from tryptophan),Pathway
wp2491_r73891::Pathway,Diclofenac Metabolic Pathway,Pathway
wp24_r79999::Pathway,Peptide GPCRs,Pathway
wp2516_r84490::Pathway,ATM Signaling Pathway,Pathway
wp2525_r80205::Pathway,Trans-sulfuration and one carbon metabolism,Pathway
wp2526_r82681::Pathway,PDGF Pathway,Pathway
wp2533_r84117::Pathway,Glycerophospholipid Biosynthetic Pathway,Pathway
wp2542_r70621::Pathway,Sulindac Metabolic Pathway,Pathway
wp254_r84652::Pathway,Apoptosis,Pathway
wp2572_r79947::Pathway,Primary Focal Segmental Glomerulosclerosis FSGS,Pathway
wp2583_r84488::Pathway,T-Cell Receptor and Co-stimulatory Signaling,Pathway
wp2586_r79995::Pathway,Aryl Hydrocarbon Receptor,Pathway
wp2596_r72724::Pathway,Gastric acid production,Pathway
wp2597_r78485::Pathway,Secretion of Hydrochloric Acid in Parietal Cells,Pathway
wp262_r84487::Pathway,EBV LMP1 signaling,Pathway
wp2637_r80029::Pathway,Structural Pathway of Interleukin 1 (IL-1),Pathway
wp2643_r74251::Pathway,Nanoparticle-mediated activation of receptor signaling,Pathway
wp2646_r74430::Pathway,Lidocaine metabolism,Pathway
wp268_r70096::Pathway,Notch Signaling Pathway,Pathway
wp26_r79950::Pathway,Signal Transduction of S1P Receptor,Pathway
wp272_r84876::Pathway,Blood Clotting Cascade,Pathway
wp2795_r78544::Pathway,Cardiac Hypertrophic Response,Pathway
wp2804_r79882::Pathway,Hair Follicle Development: Induction (Part 1 of 3),Pathway
wp2805_r81654::Pathway,RNA interference,Pathway
wp2816_r76465::Pathway,Felbamate Metabolism,Pathway
wp2828_r79529::Pathway,Bladder Cancer,Pathway
wp2848_r80009::Pathway,Differentiation Pathway,Pathway
wp2849_r84764::Pathway,Hematopoietic Stem Cell Differentiation,Pathway
wp2853_r83014::Pathway,Endoderm Differentiation,Pathway
wp2854_r79970::Pathway,Gene regulatory network modelling somitogenesis ,Pathway
wp2855_r79211::Pathway,Dopaminergic Neurogenesis,Pathway
wp2857_r80151::Pathway,Mesodermal Commitment Pathway,Pathway
wp2858_r83015::Pathway,Ectoderm Differentiation,Pathway
wp2864_r79278::Pathway,Apoptosis-related network due to altered Notch3 in ovarian cancer,Pathway
wp2865_r81650::Pathway,IL1 and megakaryotyces in obesity,Pathway
wp2868_r78079::Pathway,TCA Cycle Nutrient Utilization and Invasiveness of Ovarian Cancer,Pathway
wp286_r78583::Pathway,IL-3 Signaling Pathway,Pathway
wp2870_r79555::Pathway,Extracellular vesicle-mediated signaling in recipient cells,Pathway
wp2873_r79696::Pathway,Aryl Hydrocarbon Receptor Pathway,Pathway
wp2874_r82709::Pathway,Liver X Receptor Pathway,Pathway
wp2875_r79890::Pathway,Constitutive Androstane Receptor Pathway,Pathway
wp2878_r79689::Pathway,PPAR Alpha Pathway,Pathway
wp2879_r79602::Pathway,Farnesoid X Receptor  Pathway,Pathway
wp2881_r79603::Pathway,Estrogen Receptor Pathway,Pathway
wp2884_r83041::Pathway,NRF2 pathway,Pathway
wp2889_r79753::Pathway,Oxytocin signaling,Pathway
wp288_r80026::Pathway,NLR Proteins,Pathway
wp2895_r79216::Pathway,Differentiation of white and brown adipocyte   ,Pathway
wp289_r81078::Pathway,Myometrial Relaxation and Contraction Pathways,Pathway
wp28_r71888::Pathway,Selenium Metabolism and Selenoproteins,Pathway
wp2911_r83020::Pathway,miRNA targets in ECM and membrane receptors,Pathway
wp2916_r79908::Pathway,Interactome of polycomb repressive complex 2 (PRC2) ,Pathway
wp2942_r84388::Pathway,DDX1 as a regulatory component of the Drosha microprocessor,Pathway
wp2943_r83778::Pathway,Hypoxia-mediated EMT and Stemness,Pathway
wp2946_r83779::Pathway,Imatinib Resistance in Chronic Myeloid Leukemia,Pathway
wp299_r78587::Pathway,Nuclear Receptors in Lipid Metabolism and Toxicity,Pathway
wp304_r78799::Pathway,Kit receptor signaling pathway,Pathway
wp306_r80308::Pathway,Focal Adhesion,Pathway
wp311_r68921::Pathway,Synthesis and Degradation of Ketone Bodies,Pathway
wp313_r79946::Pathway,Signaling of Hepatocyte Growth Factor Receptor,Pathway
wp314_r80438::Pathway,FAS pathway and Stress induction of HSP regulation,Pathway
wp322_r79496::Pathway,Osteoblast Signaling,Pathway
wp325_r71223::Pathway,Triacylglyceride Synthesis,Pathway
wp3286_r84312::Pathway,Copper homeostasis,Pathway
wp3287_r84570::Pathway,Overview of nanoparticle effects,Pathway
wp3297_r83780::Pathway,EV release from cardiac cells and their functional effects,Pathway
wp3298_r84382::Pathway,Melatonin metabolism and effects,Pathway
wp3300_r81234::Pathway,Dual hijack model of Vif in HIV infection,Pathway
wp3301_r81279::Pathway,MFAP5-mediated ovarian cancer cell motility and invasiveness,Pathway
wp3302_r81679::Pathway,eIF5A regulation in response to inhibition of the nuclear export system,Pathway
wp3303_r83781::Pathway,Rac1/Pak1/p38/MMP-2 pathway,Pathway
wp334_r79716::Pathway,"GPCRs, Class B Secretin-like",Pathway
wp3407_r81707::Pathway,FTO Obesity Variant Mechanism,Pathway
wp3408_r81714::Pathway,Evolocumab Mechanism,Pathway
wp3413_r82217::Pathway,NOTCH1 regulation of human endothelial cell calcification,Pathway
wp3414_r82252::Pathway,Initiation of transcription and translation elongation at the HIV-1 LTR,Pathway
wp34_r72115::Pathway,Ovarian Infertility Genes,Pathway
wp3527_r84571::Pathway,Preimplantation Embryo,Pathway
wp3529_r84285::Pathway,Zinc homeostasis,Pathway
wp357_r70641::Pathway,Fatty Acid Biosynthesis,Pathway
wp3584_r84776::Pathway,Mecp2 and Associated Rett Syndrome,Pathway
wp3585_r84793::Pathway,Cytosine methylation,Pathway
wp3593_r84853::Pathway,miR-148a/miR-31/FIH1/HIF1α-Notch signaling in glioblastoma ,Pathway
wp3594_r84573::Pathway,Circadian rythm related genes,Pathway
wp3595_r84854::Pathway,mir-124 predicted interactions with cell cycle and differentiation ,Pathway
wp3596_r84855::Pathway,miR-517 relationship with ARCN1 and USP1,Pathway
wp3599_r84770::Pathway,Transcription factor regulation in adipogenesis,Pathway
wp35_r79952::Pathway,G Protein Signaling Pathways,Pathway
wp3601_r84331::Pathway,Composition of Lipid Particles,Pathway
wp363_r78571::Pathway,Wnt Signaling Pathway Netpath,Pathway
wp364_r83783::Pathway,IL-6 signaling pathway,Pathway
wp366_r84196::Pathway,TGF-beta Signaling Pathway,Pathway
wp368_r79271::Pathway,Mitochondrial LC-Fatty Acid Beta-Oxidation,Pathway
wp382_r79951::Pathway,MAPK Signaling Pathway,Pathway
wp383_r80200::Pathway,Striated Muscle Contraction,Pathway
wp384_r67054::Pathway,Apoptosis Modulation by HSP70,Pathway
wp391_r71373::Pathway,Mitochondrial Gene Expression,Pathway
wp395_r79978::Pathway,IL-4 Signaling Pathway,Pathway
wp399_r79474::Pathway,Wnt Signaling Pathway and Pluripotency,Pathway
wp3_r79527::Pathway,Transcriptional activation by NRF2,Pathway
wp400_r72084::Pathway,p38 MAPK Signaling Pathway,Pathway
wp404_r68960::Pathway,Nucleotide Metabolism,Pathway
wp405_r73594::Pathway,Eukaryotic Transcription Initiation,Pathway
wp408_r78546::Pathway,Oxidative Stress,Pathway
wp410_r84683::Pathway,Diurnally Regulated Genes with Circadian Orthologs,Pathway
wp411_r79980::Pathway,mRNA Processing,Pathway
wp422_r72129::Pathway,MAPK Cascade,Pathway
wp428_r79854::Pathway,Wnt Signaling Pathway,Pathway
wp430_r82344::Pathway,Statin Pathway,Pathway
wp437_r79266::Pathway,EGF/EGFR Signaling Pathway,Pathway
wp438_r80022::Pathway,Non-homologous end joining,Pathway
wp43_r84102::Pathway,Oxidation by Cytochrome P450,Pathway
wp453_r80206::Pathway,Inflammatory Response Pathway,Pathway
wp455_r81793::Pathway,"GPCRs, Class A Rhodopsin-like",Pathway
wp45_r80001::Pathway,G1 to S cell cycle control,Pathway
wp465_r79226::Pathway,Tryptophan metabolism,Pathway
wp466_r79981::Pathway,DNA Replication,Pathway
wp474_r80208::Pathway,Endochondral Ossification,Pathway
wp477_r67139::Pathway,Cytoplasmic Ribosomal Proteins,Pathway
wp47_r78542::Pathway,Hedgehog Signaling Pathway,Pathway
wp481_r82731::Pathway,Insulin Signaling,Pathway
wp496_r69016::Pathway,Steroid Biosynthesis,Pathway
wp497_r72142::Pathway,Urea cycle and metabolism of amino groups,Pathway
wp49_r78543::Pathway,IL-2 Signaling Pathway,Pathway
wp500_r63201::Pathway,Glycogen Metabolism,Pathway
wp501_r79715::Pathway,"GPCRs, Class C Metabotropic glutamate, pheromone",Pathway
wp516_r71358::Pathway,Hypertrophy Model,Pathway
wp51_r79977::Pathway,Regulation of Actin Cytoskeleton,Pathway
wp521_r63156::Pathway,Amino acid conjugation of benzoic acid,Pathway
wp524_r72112::Pathway,G13 Signaling Pathway,Pathway
wp528_r79855::Pathway,Acetylcholine Synthesis,Pathway
wp530_r79331::Pathway,Cytokines and Inflammatory Response,Pathway
wp531_r69021::Pathway,Mismatch repair,Pathway
wp534_r78585::Pathway,Glycolysis and Gluconeogenesis,Pathway
wp536_r80211::Pathway,Calcium Regulation in the Cardiac Cell,Pathway
wp53_r67360::Pathway,ID signaling pathway,Pathway
wp545_r82142::Pathway,Complement Activation,Pathway
wp550_r81207::Pathway,Biogenic Amine Synthesis,Pathway
wp554_r84372::Pathway,ACE Inhibitor Pathway,Pathway
wp558_r79680::Pathway,Complement and Coagulation Cascades,Pathway
wp560_r83868::Pathway,TGF-beta Receptor Signaling,Pathway
wp561_r72035::Pathway,Heme Biosynthesis,Pathway
wp581_r67199::Pathway,EPO Receptor Signaling,Pathway
wp585_r80201::Pathway,Interferon type I signaling pathways,Pathway
wp58_r80015::Pathway,Monoamine GPCRs,Pathway
wp615_r81193::Pathway,Senescence and Autophagy in Cancer,Pathway
wp619_r71168::Pathway,Type II interferon signaling (IFNG),Pathway
wp61_r78592::Pathway,Notch Signaling Pathway,Pathway
wp623_r79961::Pathway,Oxidative phosphorylation,Pathway
wp666_r68893::Pathway,Hypothetical Network for Drug Addiction,Pathway
wp673_r80202::Pathway,ErbB Signaling Pathway,Pathway
wp678_r71506::Pathway,Arachidonate Epoxygenase / Epoxide Hydrolase,Pathway
wp688_r84769::Pathway,Catalytic cycle of mammalian Flavin-containing MonoOxygenases (FMOs),Pathway
wp690_r72132::Pathway,Polyol Pathway,Pathway
wp691_r79986::Pathway,Tamoxifen metabolism,Pathway
wp692_r69031::Pathway,Sulfation Biotransformation Reaction,Pathway
wp694_r67062::Pathway,Arylamine metabolism,Pathway
wp696_r72081::Pathway,Benzo(a)pyrene metabolism,Pathway
wp697_r80025::Pathway,Estrogen metabolism,Pathway
wp698_r79224::Pathway,Glucuronidation,Pathway
wp699_r70509::Pathway,Aflatoxin B1 metabolism,Pathway
wp69_r79955::Pathway,TCR Signaling Pathway,Pathway
wp702_r73516::Pathway,Metapathway biotransformation,Pathway
wp704_r79563::Pathway,Methylation Pathways,Pathway
wp706_r80056::Pathway,SIDS Susceptibility Pathways,Pathway
wp707_r82937::Pathway,DNA Damage Response,Pathway
wp710_r79974::Pathway,DNA Damage Response (only ATM dependent),Pathway
wp712_r78491::Pathway,Estrogen signaling pathway,Pathway
wp716_r83589::Pathway,Vitamin A and Carotenoid Metabolism,Pathway
wp727_r79969::Pathway,Monoamine Transport,Pathway
wp732_r80010::Pathway,Serotonin Receptor 2 and ELK-SRF/GATA4 signaling,Pathway
wp733_r74441::Pathway,Serotonin Receptor 2 and STAT3 Signaling,Pathway
wp734_r74438::Pathway,Serotonin Receptor 4/6/7 and NR3C Signaling,Pathway
wp75_r83867::Pathway,Toll-like Receptor Signaling Pathway,Pathway
wp78_r70014::Pathway,TCA Cycle,Pathway
wp80_r68938::Pathway,Nucleotide GPCRs,Pathway
wp98_r72088::Pathway,Prostaglandin Synthesis and Regulation,Pathway
n0000000069::Pharmacologic Class,Calcium Channel Antagonists,Pharmacologic Class
n0000000070::Pharmacologic Class,Angiotensin 2 Receptor Antagonists,Pharmacologic Class
n0000000083::Pharmacologic Class,Leukotriene Receptor Antagonists,Pharmacologic Class
n0000000100::Pharmacologic Class,Estrogen Receptor Agonists,Pharmacologic Class
n0000000102::Pharmacologic Class,Norepinephrine Uptake Inhibitors,Pharmacologic Class
n0000000104::Pharmacologic Class,Cholinergic Muscarinic Agonists,Pharmacologic Class
n0000000106::Pharmacologic Class,Prostaglandin Receptor Agonists,Pharmacologic Class
n0000000109::Pharmacologic Class,Serotonin Uptake Inhibitors,Pharmacologic Class
n0000000111::Pharmacologic Class,Folic Acid Metabolism Inhibitors,Pharmacologic Class
n0000000114::Pharmacologic Class,Dopamine Uptake Inhibitors,Pharmacologic Class
n0000000115::Pharmacologic Class,Progestational Hormone Receptor Antagonists,Pharmacologic Class
n0000000116::Pharmacologic Class,GABA B Agonists,Pharmacologic Class
n0000000122::Pharmacologic Class,Adrenergic Agonists,Pharmacologic Class
n0000000125::Pharmacologic Class,Cholinergic Muscarinic Antagonists,Pharmacologic Class
n0000000144::Pharmacologic Class,Iron Chelating Activity,Pharmacologic Class
n0000000146::Pharmacologic Class,Androgen Receptor Agonists,Pharmacologic Class
n0000000150::Pharmacologic Class,Protein Synthesis Inhibitors,Pharmacologic Class
n0000000151::Pharmacologic Class,Histamine H2 Receptor Antagonists,Pharmacologic Class
n0000000154::Pharmacologic Class,Opioid Antagonists,Pharmacologic Class
n0000000160::Pharmacologic Class,Cyclooxygenase Inhibitors,Pharmacologic Class
n0000000166::Pharmacologic Class,alpha Glucosidase Inhibitors,Pharmacologic Class
n0000000168::Pharmacologic Class,Selective Estrogen Receptor Modulators,Pharmacologic Class
n0000000174::Pharmacologic Class,Opioid Agonists,Pharmacologic Class
n0000000176::Pharmacologic Class,Topoisomerase Inhibitors,Pharmacologic Class
n0000000183::Pharmacologic Class,Acetyl Aldehyde Dehydrogenase Inhibitors,Pharmacologic Class
n0000000190::Pharmacologic Class,Histamine H1 Receptor Antagonists,Pharmacologic Class
n0000000191::Pharmacologic Class,Dihydrofolate Reductase Inhibitors,Pharmacologic Class
n0000000194::Pharmacologic Class,Somatostatin Receptor Agonists,Pharmacologic Class
n0000000196::Pharmacologic Class,GABA A Agonists,Pharmacologic Class
n0000000202::Pharmacologic Class,beta Lactamase Inhibitors,Pharmacologic Class
n0000000206::Pharmacologic Class,Xanthine Oxidase Inhibitors,Pharmacologic Class
n0000000207::Pharmacologic Class,Histamine Receptor Antagonists,Pharmacologic Class
n0000000209::Pharmacologic Class,Adrenergic alpha-Agonists,Pharmacologic Class
n0000000233::Pharmacologic Class,Nucleic Acid Synthesis Inhibitors,Pharmacologic Class
n0000000235::Pharmacologic Class,Carbonic Anhydrase Inhibitors,Pharmacologic Class
n0000000236::Pharmacologic Class,Alkylating Activity,Pharmacologic Class
n0000000239::Pharmacologic Class,P-Glycoprotein Interactions,Pharmacologic Class
n0000000243::Pharmacologic Class,Androgen Receptor Antagonists,Pharmacologic Class
n0000000246::Pharmacologic Class,HIV Protease Inhibitors,Pharmacologic Class
n0000000250::Pharmacologic Class,Melatonin Receptor Agonists,Pharmacologic Class
n0000005760::Pharmacologic Class,Aminosalicylic Acids,Pharmacologic Class
n0000005934::Pharmacologic Class,Progesterone,Pharmacologic Class
n0000006014::Pharmacologic Class,Pyrethrins,Pharmacologic Class
n0000006165::Pharmacologic Class,Triiodothyronine,Pharmacologic Class
n0000006269::Pharmacologic Class,Vitamin A,Pharmacologic Class
n0000006276::Pharmacologic Class,Vitamin B 12,Pharmacologic Class
n0000006277::Pharmacologic Class,Vitamin D,Pharmacologic Class
n0000006290::Pharmacologic Class,Vitamin K,Pharmacologic Class
n0000006320::Pharmacologic Class,Vasopressins,Pharmacologic Class
n0000006337::Pharmacologic Class,Ergocalciferols,Pharmacologic Class
n0000006496::Pharmacologic Class,Nicotine,Pharmacologic Class
n0000006688::Pharmacologic Class,Carnitine,Pharmacologic Class
n0000006801::Pharmacologic Class,Bile Acids and Salts,Pharmacologic Class
n0000006806::Pharmacologic Class,Amino Acids,Pharmacologic Class
n0000006996::Pharmacologic Class,Cholecalciferol,Pharmacologic Class
n0000006999::Pharmacologic Class,Urea,Pharmacologic Class
n0000007151::Pharmacologic Class,Folic Acid,Pharmacologic Class
n0000007196::Pharmacologic Class,Iodine,Pharmacologic Class
n0000007246::Pharmacologic Class,Estradiol,Pharmacologic Class
n0000007522::Pharmacologic Class,Allylamine,Pharmacologic Class
n0000007529::Pharmacologic Class,Macrolides,Pharmacologic Class
n0000007530::Pharmacologic Class,Anthracyclines,Pharmacologic Class
n0000007542::Pharmacologic Class,Benzodiazepines,Pharmacologic Class
n0000007544::Pharmacologic Class,Phenothiazines,Pharmacologic Class
n0000007556::Pharmacologic Class,Dihydropyridines,Pharmacologic Class
n0000007566::Pharmacologic Class,Benzylamines,Pharmacologic Class
n0000007568::Pharmacologic Class,Oxazolidinones,Pharmacologic Class
n0000007570::Pharmacologic Class,Pyridines,Pharmacologic Class
n0000007606::Pharmacologic Class,Quinolones,Pharmacologic Class
n0000007618::Pharmacologic Class,Ergolines,Pharmacologic Class
n0000007620::Pharmacologic Class,Ergot Alkaloids,Pharmacologic Class
n0000007621::Pharmacologic Class,Ergotamines,Pharmacologic Class
n0000007632::Pharmacologic Class,Thyroxine,Pharmacologic Class
n0000007641::Pharmacologic Class,Nicotinic Acids,Pharmacologic Class
n0000007647::Pharmacologic Class,Nitrates,Pharmacologic Class
n0000007658::Pharmacologic Class,Nitrofurans,Pharmacologic Class
n0000007659::Pharmacologic Class,Nitrogen Mustard Compounds,Pharmacologic Class
n0000007663::Pharmacologic Class,Nitroimidazoles,Pharmacologic Class
n0000007672::Pharmacologic Class,Polyenes,Pharmacologic Class
